quarter,fx_vol
2010Q1,0.06593014497032623
2010Q2,0.1035646041084219
2010Q3,0.04547941768774897
2010Q4,0.05409533973651379
2011Q1,0.03701036947128037
2011Q2,0.05787365479812539
2011Q3,0.10396566714334292
2011Q4,0.10313142717959432
2012Q1,0.05717824011154171
2012Q2,0.07889881320041524
2012Q3,0.038809652666178175
2012Q4,0.0395834809393553
2013Q1,0.03727963477160656
2013Q2,0.059509558405721794
2013Q3,0.08763365911571637
2013Q4,0.06773494451031685
2014Q1,0.058976733733001496
2014Q2,0.053733313159987375
2014Q3,0.053142192689374666
2014Q4,0.09385908995436726
2015Q1,0.10589390564019685
2015Q2,0.08699094992400802
2015Q3,0.12010535072939703
2015Q4,0.10501968363529932
2016Q1,0.10161029645602446
2016Q2,0.10288542827860346
2016Q3,0.075238831911476
2016Q4,0.08271459163392975
2017Q1,0.06540736190555131
2017Q2,0.09792382759010636
2017Q3,0.044326110021156814
2017Q4,0.060564957579773905
2018Q1,0.06150957529773635
2018Q2,0.08667690755565192
2018Q3,0.08321301975889464
2018Q4,0.07711406194576954
2019Q1,0.07790347399458288
2019Q2,0.05942925538844348
2019Q3,0.06397961045847138
2019Q4,0.05528940835978306
2020Q1,0.0775884901900632
2020Q2,0.14200086341652493
2020Q3,0.10341858477716988
2020Q4,0.0823312753875163
2021Q1,0.09847437718104418
2021Q2,0.07467315282354012
2021Q3,0.08179993306134155
2021Q4,0.0733511262819131
2022Q1,0.07179821303112811
2022Q2,0.1017549966708324
2022Q3,0.09172410825248872
2022Q4,0.09855284614929789
2023Q1,0.07254478644316269
2023Q2,0.058642378674222236
2023Q3,0.053957568241971975
2023Q4,0.054748367703791
2024Q1,0.042648406105597725
2024Q2,0.057732914845276005
2024Q3,0.06754441919396334
2024Q4,0.07056116476054057
2025Q1,0.05661247352740932
2025Q2,0.07427202814473811
2025Q3,0.04835187949575199
2025Q4,0.05835439157972007
2026Q1,0.06414606743111509
2026Q2,0.05940145312124191
2026Q3,0.045070212428922625
