quarter,fx_vol
2004Q1,0.07955264835203738
2004Q2,0.070437285367121
2004Q3,0.05445147600273568
2004Q4,0.049539716860781804
2005Q1,0.05397840572499948
2005Q2,0.05231848870797363
2005Q3,0.04991011773613806
2005Q4,0.05662172590443209
2006Q1,0.06014003468719857
2006Q2,0.06904432882019185
2006Q3,0.05590386311155387
2006Q4,0.044384573815733595
2007Q1,0.05384198897790645
2007Q2,0.042378977178377616
2007Q3,0.06501174352420122
2007Q4,0.05182547658255148
2008Q1,0.07859966870060109
2008Q2,0.06165902256251942
2008Q3,0.08608690314708017
2008Q4,0.18724192483717694
2009Q1,0.14172699672999764
2009Q2,0.12655289981162532
2009Q3,0.08315519220960842
2009Q4,0.0885981313084566
2010Q1,0.07547372092225782
2010Q2,0.12212876133824985
2010Q3,0.08906361459946135
2010Q4,0.08926249501361243
2011Q1,0.07276064973238477
2011Q2,0.08245888958427502
2011Q3,0.1116594264825949
2011Q4,0.13003944829883296
2012Q1,0.08619407967556733
2012Q2,0.0879402289959284
2012Q3,0.07539793368004231
2012Q4,0.055823803237021484
2013Q1,0.05596229022836437
2013Q2,0.06327507756898625
2013Q3,0.05358768248860324
2013Q4,0.044668898715932694
2014Q1,0.0555626801874357
2014Q2,0.035200028565231106
2014Q3,0.03818343912306509
2014Q4,0.052195938198633114
2015Q1,0.08049347420705014
2015Q2,0.0580888413341891
2015Q3,0.06754484420268281
2015Q4,0.05711035840381075
2016Q1,0.04596952459937753
2016Q2,0.059790522043578105
2016Q3,0.03552621310379834
2016Q4,0.047480462145390916
2017Q1,0.046673902226415764
2017Q2,0.04249171175574782
2017Q3,0.04566895006537797
2017Q4,0.03723017786959647
2018Q1,0.045845112738908046
2018Q2,0.05028482097316162
2018Q3,0.047210680018346246
2018Q4,0.04102833602936883
2019Q1,0.04470972672760465
2019Q2,0.033772947099391847
2019Q3,0.034217879121696305
2019Q4,0.035232683224301946
2020Q1,0.06965858207947824
2020Q2,0.0654805108565865
2020Q3,0.0484755146094363
2020Q4,0.054993975796620104
2021Q1,0.04645161537562152
2021Q2,0.04851786211166028
2021Q3,0.039931861744801914
2021Q4,0.04778362685346941
2022Q1,0.10435271680826551
2022Q2,0.08290982615125381
2022Q3,0.0939378715912594
2022Q4,0.08407896295963269
2023Q1,0.08692237506475173
2023Q2,0.05277268038179214
2023Q3,0.06742969586375172
2023Q4,0.056690255032182085
2024Q1,0.04200108525196771
2024Q2,0.04968354700295893
2024Q3,0.041547977126350465
2024Q4,0.054723366643884615
2025Q1,0.05243521686114451
2025Q2,0.05496729773640392
2025Q3,0.047216134475228884
2025Q4,0.03450732900450569
2026Q1,0.07244391143130086
2026Q2,0.06658766050773146
2026Q3,0.052028129234537916
