quarter,fx_vol
2010Q1,0.015186214764886456
2010Q2,0.016057738725829995
2010Q3,0.011520280685473113
2010Q4,0.01541601575943189
2011Q1,0.02239827914265134
2011Q2,0.004682539563697051
2011Q3,0.008412104632206966
2011Q4,0.015313140158131296
2012Q1,0.019271117303607713
2012Q2,0.005857342380564864
2012Q3,0.009123169794576448
2012Q4,0.02033049412624521
2013Q1,0.10931192409856785
2013Q2,0.008160443944790973
2013Q3,0.01166153720939935
2013Q4,0.04556447361855845
2014Q1,0.003152733402965816
2014Q2,0.01029723071761883
2014Q3,3.770761596452651e-05
2014Q4,0.004769978129077993
2015Q1,0.02924794884881233
2015Q2,0.0012999603991854778
2015Q3,0.1000464537855888
2015Q4,0.07069546728317058
2016Q1,0.15928377612244907
2016Q2,0.011628931649805947
2016Q3,0.0009560233144155352
2016Q4,0.5644069364106397
2017Q1,0.11158921105943619
2017Q2,0.02205894990761914
2017Q3,0.014883069476983698
2017Q4,0.010897712555648175
2018Q1,0.011833256642200677
2018Q2,0.012507701242133958
2018Q3,0.02321448934895081
2018Q4,0.013310962156052186
2019Q1,0.01826067850035981
2019Q2,0.011850281359385383
2019Q3,0.010152246259177976
2019Q4,0.012635351041273161
2020Q1,0.019169588327528353
2020Q2,0.015291962262071634
2020Q3,0.01091466497855716
2020Q4,0.008217097364090493
2021Q1,0.01223346190239758
2021Q2,0.006443243452410201
2021Q3,0.005520703640312019
2021Q4,0.0035800325999752985
2022Q1,0.3333070419629283
2022Q2,0.021175659842996214
2022Q3,0.008835810053229547
2022Q4,0.1871347154747734
2023Q1,0.10990097097115982
2023Q2,0.009648917960519166
2023Q3,0.010740589614783604
2023Q4,0.009585305665332867
2024Q1,0.5261863463745652
2024Q2,0.03672585650153424
2024Q3,0.020207462087410356
2024Q4,0.016970609376411806
2025Q1,0.00982065610240703
2025Q2,0.032337624974146086
2025Q3,0.018034679342440255
2025Q4,0.015276609922334322
2026Q1,0.0679656872981244
2026Q2,0.06735921204587281
2026Q3,0.0567093111487868
