quarter,fx_vol
2004Q1,0.016517524068157142
2004Q2,0.026165978376846775
2004Q3,0.01594313910647097
2004Q4,0.02589302867917837
2005Q1,0.013770207335626738
2005Q2,0.010277889245765488
2005Q3,0.015203883124789968
2005Q4,0.024389583412288553
2006Q1,0.016563681578097997
2006Q2,0.026525463033882365
2006Q3,0.015873919816759192
2006Q4,0.019570688515673805
2007Q1,0.02682840503055402
2007Q2,0.03367272917993344
2007Q3,0.023752455700594935
2007Q4,0.018316257065659
2008Q1,0.02495456454096452
2008Q2,0.031207222274141824
2008Q3,0.04952397997996107
2008Q4,0.07063110819146796
2009Q1,0.05042889865520797
2009Q2,0.055070661327869044
2009Q3,0.03718721772397565
2009Q4,0.03927500413590055
2010Q1,0.03246666864976849
2010Q2,0.05351824292680596
2010Q3,0.028497456613105893
2010Q4,0.036921060778622686
2011Q1,0.026232503988375414
2011Q2,0.023831110779416843
2011Q3,0.042034383241187266
2011Q4,0.05220335957202415
2012Q1,0.04920835832090925
2012Q2,0.052252513342264904
2012Q3,0.051927857933341245
2012Q4,0.045578045246219605
2013Q1,0.03589965098387753
2013Q2,0.048855591722935285
2013Q3,0.09623381295066079
2013Q4,0.04089768357792519
2014Q1,0.0327634724547374
2014Q2,0.027194570455032475
2014Q3,0.02985503198504711
2014Q4,0.026910906553495526
2015Q1,0.02621703322105283
2015Q2,0.02698551893865458
2015Q3,0.02910732113484735
2015Q4,0.02469954288433527
2016Q1,0.027332572950802315
2016Q2,0.022538631759248307
2016Q3,0.017640876639128163
2016Q4,0.023513287259091395
2017Q1,0.020391400950068122
2017Q2,0.021342155997035026
2017Q3,0.019346117487456148
2017Q4,0.020444793874789088
2018Q1,0.022178722412029377
2018Q2,0.028670577801565112
2018Q3,0.0328156627736148
2018Q4,0.04486594458854718
2019Q1,0.030257676249835375
2019Q2,0.030724983602697535
2019Q3,0.03532542202195387
2019Q4,0.017756182233301724
2020Q1,0.03375531183526982
2020Q2,0.028564840296881083
2020Q3,0.023325873942243787
2020Q4,0.019266224334595704
2021Q1,0.02502354774404912
2021Q2,0.027771470656337192
2021Q3,0.018587351899556764
2021Q4,0.021708591167903416
2022Q1,0.029754446728815682
2022Q2,0.018364340551289098
2022Q3,0.024484547979281956
2022Q4,0.028709967135702043
2023Q1,0.023760609643061936
2023Q2,0.013316233358968779
2023Q3,0.01341563685339476
2023Q4,0.007536076971099793
2024Q1,0.007107248093254539
2024Q2,0.010529864664848764
2024Q3,0.004974351351363425
2024Q4,0.006403854569043278
2025Q1,0.02110737995844791
2025Q2,0.03005971460487459
2025Q3,0.01773775063552381
2025Q4,0.02057936961725566
2026Q1,0.029970909908485915
2026Q2,0.03564196089659556
2026Q3,0.020656111060558646
