DATES,GDP
01/06/2005,0.096456947763
01/09/2005,0.08715702996
01/12/2005,0.091108202186
01/03/2006,0.096638598104
01/06/2006,0.080752950834
01/09/2006,0.097854878238
01/12/2006,0.096993021351
01/03/2007,0.09457606477300001
01/06/2007,0.102438967703
01/09/2007,0.08641908492
01/12/2007,0.113641324185
01/03/2008,0.08970072076399999
01/06/2008,0.073602470248
01/09/2008,0.062458118092
01/12/2008,0.020764603359
01/03/2009,0.002109890823
01/06/2009,0.050219168009999995
01/09/2009,0.070814751646
01/12/2009,0.085048971891
01/03/2010,0.133381780865
01/06/2010,0.102127633919
01/09/2010,0.100531721858
01/12/2010,0.10570079106
01/03/2011,0.10198412059
01/06/2011,0.093550283092
01/09/2011,0.052046206154
01/12/2011,0.044914005056999995
01/03/2012,0.040274325853
01/06/2012,0.037290815826
01/09/2012,0.065906042584
01/12/2012,0.058622030539
01/03/2013,0.056546442886
01/06/2013,0.056722041934999995
01/09/2013,0.061585095167999995
01/12/2013,0.07019905798
01/03/2014,0.066689040248
01/06/2014,0.074696706517
01/09/2014,0.07662424771399999
01/12/2014,0.069868605351
01/03/2015,0.075278344803
01/06/2015,0.073815713609
01/09/2015,0.074086181278
01/12/2015,0.080052791675
01/03/2016,0.091409405273
01/06/2016,0.088720631629
01/09/2016,0.092659586021
01/12/2016,0.08526511905499999
01/03/2017,0.06455250721599999
01/06/2017,0.065845020308
01/09/2017,0.060034878478
01/12/2017,0.06614314839100001
01/03/2018,0.07951327913
01/06/2018,0.07266972265999999
01/09/2018,0.06920869381900001
01/12/2018,0.06402429943599999
01/03/2019,0.052875191599000004
01/06/2019,0.050366756183
01/09/2019,0.045417170161
01/12/2019,0.033646577924
01/03/2020,0.02597513545
01/06/2020,-0.22892605091299997
01/09/2020,-0.049471479947
01/12/2020,0.017237890656
01/03/2021,0.027817544265
01/06/2021,0.229618251622
01/09/2021,0.109214534168
01/12/2021,0.042803406105
01/03/2022,0.040836368586
01/06/2022,0.16474385126000002
01/09/2022,0.051639618963
01/12/2022,0.09174119672099999
01/03/2023,0.075342125205
01/06/2023,0.073911751423
01/09/2023,0.083824662964
01/12/2023,0.056312068698
01/03/2024,0.075006901656
01/06/2024,0.077762806201
01/09/2024,0.06788685008
01/12/2024,0.06734911490500001
01/03/2025,0.071189102833
01/06/2025,0.07105440457500001
01/09/2025,0.08068275868800001
01/12/2025,0.078336352648
01/03/2026,0.079649786212
