DATES,STX
06/10/2020,2534.39
05/10/2020,2508.78
01/10/2020,2510.81
30/09/2020,2507.66
29/09/2020,2512.24
28/09/2020,2514.54
24/09/2020,2514.82
23/09/2020,2516.65
22/09/2020,2519.51
21/09/2020,2508.49
17/09/2020,2533.42
16/09/2020,2558.62
15/09/2020,2544.57
14/09/2020,2535.72
10/09/2020,2546.94
09/09/2020,2523.91
08/09/2020,2517.10
07/09/2020,2533.63
03/09/2020,2525.02
02/09/2020,2527.79
01/09/2020,2535.31
31/08/2020,2566.41
27/08/2020,2605.12
26/08/2020,2600.89
25/08/2020,2602.93
24/08/2020,2578.04
19/08/2020,2512.02
18/08/2020,2493.92
17/08/2020,2504.71
13/08/2020,2450.97
12/08/2020,2435.14
11/08/2020,2433.87
10/08/2020,2448.07
06/08/2020,2424.07
05/08/2020,2383.39
04/08/2020,2364.00
29/07/2020,2385.69
28/07/2020,2387.30
27/07/2020,2392.36
22/07/2020,2383.43
21/07/2020,2422.33
20/07/2020,2364.61
16/07/2020,2384.71
15/07/2020,2433.07
14/07/2020,2479.38
13/07/2020,2500.59
09/07/2020,2507.61
08/07/2020,2534.02
07/07/2020,2515.34
06/07/2020,2529.30
03/07/2020,2455.70
30/06/2020,2455.70
29/06/2020,2466.61
25/06/2020,2525.89
24/06/2020,2573.42
23/06/2020,2522.28
22/06/2020,2533.48
19/06/2020,2577.75
18/06/2020,2577.75
17/06/2020,2590.70
16/06/2020,2596.22
15/06/2020,2521.21
11/06/2020,2567.65
10/06/2020,2581.70
09/06/2020,2632.87
08/06/2020,2647.03
04/06/2020,2509.81
03/06/2020,2444.36
02/06/2020,2420.53
01/06/2020,2397.52
25/05/2020,2398.31
21/05/2020,2398.31
20/05/2020,2446.13
19/05/2020,2476.80
18/05/2020,2457.01
15/05/2020,2454.40
14/05/2020,2454.40
13/05/2020,2471.35
12/05/2020,2521.09
11/05/2020,2463.30
08/05/2020,2420.64
07/05/2020,2420.64
06/05/2020,2414.48
05/05/2020,2394.59
04/05/2020,2371.33
30/04/2020,2463.64
29/04/2020,2455.19
28/04/2020,2392.32
27/04/2020,2410.30
23/04/2020,2372.07
22/04/2020,2293.43
21/04/2020,2323.44
16/04/2020,2405.72
15/04/2020,2482.63
14/04/2020,2520.51
13/04/2020,2512.60
09/04/2020,2527.05
08/04/2020,2425.99
07/04/2020,2345.18
06/04/2020,2237.91
02/04/2020,2243.77
01/04/2020,2245.61
31/03/2020,2283.23
30/03/2020,2287.13
26/03/2020,2400.65
25/03/2020,2402.52
24/03/2020,2392.88
23/03/2020,2472.44
19/03/2020,2287.43
18/03/2020,2140.64
17/03/2020,2241.21
16/03/2020,2233.64
11/03/2020,2669.20
10/03/2020,2665.33
09/03/2020,2587.92
05/03/2020,2921.11
04/03/2020,2882.35
03/03/2020,2957.19
02/03/2020,2945.31
27/02/2020,3117.57
26/02/2020,3154.67
25/02/2020,3180.36
24/02/2020,3221.55
20/02/2020,3267.02
19/02/2020,3261.69
18/02/2020,3235.00
17/02/2020,3262.68
13/02/2020,3252.13
12/02/2020,3242.71
11/02/2020,3285.76
10/02/2020,3279.10
06/02/2020,3312.20
05/02/2020,3283.64
04/02/2020,3268.74
03/02/2020,3256.51
30/01/2020,3244.88
29/01/2020,3224.66
28/01/2020,3213.37
27/01/2020,3217.25
23/01/2020,3226.59
22/01/2020,3253.42
21/01/2020,3222.64
20/01/2020,3252.92
16/01/2020,3221.65
15/01/2020,3207.84
14/01/2020,3197.92
13/01/2020,3175.89
09/01/2020,3195.70
08/01/2020,3170.76
06/01/2020,3100.62
02/01/2020,3186.98
31/12/2019,3194.52
30/12/2019,3179.30
26/12/2019,3174.91
25/12/2019,3124.83
24/12/2019,3160.02
23/12/2019,3174.95
19/12/2019,3133.97
18/12/2019,3101.33
17/12/2019,3057.32
16/12/2019,3013.52
12/12/2019,3010.67
11/12/2019,3016.97
10/12/2019,3017.76
09/12/2019,2996.36
05/12/2019,3029.43
04/12/2019,3028.67
03/12/2019,3008.53
02/12/2019,3032.90
28/11/2019,3055.68
27/11/2019,3022.30
26/11/2019,3021.76
25/11/2019,3051.43
21/11/2019,3082.46
20/11/2019,3135.84
19/11/2019,3162.81
18/11/2019,3175.30
14/11/2019,3190.25
13/11/2019,3204.66
12/11/2019,3223.19
11/11/2019,3251.50
07/11/2019,3261.90
06/11/2019,3255.22
05/11/2019,3268.21
04/11/2019,3199.38
31/10/2019,3175.05
30/10/2019,3157.04
29/10/2019,3163.39
28/10/2019,3124.48
24/10/2019,3111.72
23/10/2019,3104.51
22/10/2019,3110.74
21/10/2019,3096.14
17/10/2019,3087.53
16/10/2019,3115.14
15/10/2019,3091.62
14/10/2019,3106.70
10/10/2019,3134.19
09/10/2019,3101.42
08/10/2019,3138.48
07/10/2019,3148.41
03/10/2019,3105.70
02/10/2019,3143.33
01/10/2019,3151.84
30/09/2019,3082.50
26/09/2019,3046.01
25/09/2019,2970.21
24/09/2019,2865.15
23/09/2019,3021.22
19/09/2019,3192.27
18/09/2019,3218.92
17/09/2019,3201.06
16/09/2019,3230.04
12/09/2019,3241.29
11/09/2019,3203.97
10/09/2019,3187.04
09/09/2019,3194.82
05/09/2019,3198.36
04/09/2019,3164.03
03/09/2019,3202.42
02/09/2019,3230.67
29/08/2019,3145.23
28/08/2019,3078.06
27/08/2019,2983.51
26/08/2019,2993.70
22/08/2019,2983.89
21/08/2019,2993.00
20/08/2019,3014.75
19/08/2019,3007.52
15/08/2019,2996.67
14/08/2019,3058.83
08/08/2019,2983.81
07/08/2019,2935.97
06/08/2019,2903.21
05/08/2019,2907.40
01/08/2019,2891.78
31/07/2019,2865.24
30/07/2019,2833.02
29/07/2019,2832.82
25/07/2019,2861.68
24/07/2019,2879.13
22/07/2019,2886.48
18/07/2019,2871.70
17/07/2019,2868.27
16/07/2019,2883.15
15/07/2019,2853.09
11/07/2019,2897.14
10/07/2019,2942.88
09/07/2019,2951.04
08/07/2019,2939.58
04/07/2019,2924.04
03/07/2019,2932.87
02/07/2019,2935.48
27/06/2019,2944.64
26/06/2019,2945.77
25/06/2019,2928.83
24/06/2019,2927.77
20/06/2019,2950.91
19/06/2019,2975.68
18/06/2019,2992.57
17/06/2019,2985.55
13/06/2019,2957.40
12/06/2019,2958.67
11/06/2019,2963.75
10/06/2019,2918.15
03/06/2019,2882.17
30/05/2019,2872.36
29/05/2019,2884.70
28/05/2019,2877.04
27/05/2019,2881.13
23/05/2019,2834.18
22/05/2019,2821.34
21/05/2019,2840.79
20/05/2019,2791.80
16/05/2019,2846.48
15/05/2019,2877.32
14/05/2019,2912.81
13/05/2019,2878.86
09/05/2019,2947.06
08/05/2019,2976.90
07/05/2019,3015.82
06/05/2019,2934.79
02/05/2019,3086.75
30/04/2019,3109.09
24/04/2019,3053.95
23/04/2019,3015.03
22/04/2019,3020.50
18/04/2019,3012.62
17/04/2019,3020.94
16/04/2019,3050.79
15/04/2019,3055.56
11/04/2019,3064.52
10/04/2019,3042.74
09/04/2019,3032.43
08/04/2019,3021.59
04/04/2019,3043.68
03/04/2019,3039.22
02/04/2019,3031.73
01/04/2019,2950.50
28/03/2019,2847.46
27/03/2019,2817.55
26/03/2019,2843.01
25/03/2019,2857.05
21/03/2019,2863.46
20/03/2019,2880.02
19/03/2019,2845.12
18/03/2019,2892.73
14/03/2019,2919.49
13/03/2019,2961.08
12/03/2019,2971.89
11/03/2019,2969.28
07/03/2019,2928.80
06/03/2019,2857.56
05/03/2019,2884.54
04/03/2019,2935.40
28/02/2019,2909.74
27/02/2019,2917.63
26/02/2019,2948.67
25/02/2019,2983.95
21/02/2019,3056.58
20/02/2019,3065.12
19/02/2019,3051.15
18/02/2019,3076.07
14/02/2019,3042.59
13/02/2019,3018.01
12/02/2019,3001.96
11/02/2019,2964.34
07/02/2019,2961.30
06/02/2019,2964.72
05/02/2019,2948.11
04/02/2019,2876.97
31/01/2019,2802.88
30/01/2019,2806.27
29/01/2019,2814.79
28/01/2019,2825.53
23/01/2019,2763.39
22/01/2019,2712.56
21/01/2019,2745.16
17/01/2019,2708.92
16/01/2019,2690.79
15/01/2019,2647.15
14/01/2019,2611.07
10/01/2019,2586.16
09/01/2019,2592.09
08/01/2019,2625.36
03/01/2019,2629.11
02/01/2019,2619.32
31/12/2018,2567.85
27/12/2018,2533.81
26/12/2018,2494.03
25/12/2018,2467.58
24/12/2018,2503.11
20/12/2018,2590.82
19/12/2018,2552.24
18/12/2018,2554.02
17/12/2018,2575.21
13/12/2018,2527.40
12/12/2018,2516.66
11/12/2018,2473.23
10/12/2018,2437.98
06/12/2018,2402.62
05/12/2018,2459.71
04/12/2018,2447.57
03/12/2018,2519.16
29/11/2018,2593.55
28/11/2018,2573.45
27/11/2018,2559.60
26/11/2018,2527.88
22/11/2018,2716.04
21/11/2018,2744.06
19/11/2018,2803.36
15/11/2018,2765.70
14/11/2018,2718.43
13/11/2018,2719.41
12/11/2018,2729.65
08/11/2018,2748.66
07/11/2018,2708.22
06/11/2018,2688.11
05/11/2018,2670.79
01/11/2018,2662.25
31/10/2018,2669.73
30/10/2018,2629.43
29/10/2018,2611.83
25/10/2018,2638.64
24/10/2018,2666.04
23/10/2018,2732.73
22/10/2018,2716.29
18/10/2018,2678.57
17/10/2018,2728.88
16/10/2018,2696.27
15/10/2018,2659.82
11/10/2018,2613.89
10/10/2018,2672.68
09/10/2018,2657.11
08/10/2018,2656.77
04/10/2018,2728.42
03/10/2018,2758.43
02/10/2018,2788.73
01/10/2018,2822.17
27/09/2018,2855.89
26/09/2018,2815.48
25/09/2018,2762.37
24/09/2018,2722.73
20/09/2018,2737.33
19/09/2018,2739.60
18/09/2018,2818.37
17/09/2018,2799.80
13/09/2018,2910.42
12/09/2018,2947.95
10/09/2018,2981.41
06/09/2018,2990.90
05/09/2018,2983.65
04/09/2018,3015.42
03/09/2018,3013.27
30/08/2018,3034.13
29/08/2018,2983.74
28/08/2018,2943.45
27/08/2018,2839.24
16/08/2018,2912.73
15/08/2018,2945.91
14/08/2018,2947.33
13/08/2018,2986.49
09/08/2018,3002.59
08/08/2018,2990.55
07/08/2018,2978.48
06/08/2018,2978.02
02/08/2018,3014.56
01/08/2018,2958.01
31/07/2018,2956.15
30/07/2018,2914.49
26/07/2018,2858.31
25/07/2018,2865.38
24/07/2018,2892.95
19/07/2018,2834.77
18/07/2018,2865.92
17/07/2018,2851.68
16/07/2018,2936.31
12/07/2018,2963.01
11/07/2018,2988.91
10/07/2018,2980.87
09/07/2018,2983.56
05/07/2018,3018.59
04/07/2018,3055.72
03/07/2018,3072.27
02/07/2018,3059.67
28/06/2018,3059.43
27/06/2018,3024.64
26/06/2018,3034.02
25/06/2018,3057.74
21/06/2018,3015.64
20/06/2018,2965.32
19/06/2018,2985.92
14/06/2018,3042.55
13/06/2018,3017.36
12/06/2018,2982.64
11/06/2018,2979.17
07/06/2018,3036.40
06/06/2018,3012.31
05/06/2018,2999.58
04/06/2018,3073.92
31/05/2018,3040.16
30/05/2018,3111.48
29/05/2018,3131.93
28/05/2018,3069.50
24/05/2018,3044.19
23/05/2018,3031.90
22/05/2018,3040.37
21/05/2018,3057.02
17/05/2018,3114.68
16/05/2018,3167.06
15/05/2018,3140.78
14/05/2018,3144.02
10/05/2018,3162.51
09/05/2018,3253.45
08/05/2018,3287.18
07/05/2018,3221.48
03/05/2018,3340.87
02/05/2018,3408.22
30/04/2018,3396.61
26/04/2018,3419.35
24/04/2018,3359.66
23/04/2018,3302.14
19/04/2018,3267.73
18/04/2018,3245.43
17/04/2018,3228.60
16/04/2018,3197.65
12/04/2018,3198.37
11/04/2018,3255.49
10/04/2018,3271.87
05/04/2018,3214.05
04/04/2018,3213.67
03/04/2018,3229.55
02/04/2018,3278.57
29/03/2018,3324.41
28/03/2018,3316.47
27/03/2018,3308.42
26/03/2018,3303.07
22/03/2018,3290.38
21/03/2018,3295.33
20/03/2018,3336.93
19/03/2018,3354.74
15/03/2018,3333.95
14/03/2018,3281.08
13/03/2018,3311.34
12/03/2018,3273.38
08/03/2018,3282.72
07/03/2018,3225.02
06/03/2018,3106.22
05/03/2018,3018.42
01/03/2018,2969.03
28/02/2018,2978.62
27/02/2018,2995.79
26/02/2018,3006.46
22/02/2018,3039.63
21/02/2018,3011.23
20/02/2018,2964.16
19/02/2018,2943.83
15/02/2018,2930.17
14/02/2018,2899.96
13/02/2018,2867.32
12/02/2018,2935.16
08/02/2018,2963.00
07/02/2018,2987.29
06/02/2018,2921.16
05/02/2018,2970.86
01/02/2018,3011.74
31/01/2018,2992.35
30/01/2018,3055.43
29/01/2018,3075.36
24/01/2018,2998.60
23/01/2018,2983.94
22/01/2018,2991.78
18/01/2018,3037.08
17/01/2018,3001.29
16/01/2018,3002.14
15/01/2018,3027.61
11/01/2018,3081.13
10/01/2018,3083.63
09/01/2018,3092.81
08/01/2018,3024.68
04/01/2018,2968.72
03/01/2018,2970.43
02/01/2018,3026.42
28/12/2017,3045.55
27/12/2017,3003.58
26/12/2017,3009.58
25/12/2017,2973.75
21/12/2017,2936.65
20/12/2017,2924.81
19/12/2017,2894.92
18/12/2017,2913.98
14/12/2017,2948.66
13/12/2017,2946.49
12/12/2017,2933.40
11/12/2017,2906.21
07/12/2017,2901.35
06/12/2017,2915.42
05/12/2017,2956.10
04/12/2017,2992.11
29/11/2017,2998.56
28/11/2017,2973.74
27/11/2017,2904.63
23/11/2017,2929.45
22/11/2017,2919.04
21/11/2017,2915.27
20/11/2017,2918.21
16/11/2017,2919.65
15/11/2017,2959.84
14/11/2017,3005.23
13/11/2017,3015.49
09/11/2017,3075.32
08/11/2017,3026.74
07/11/2017,3004.65
06/11/2017,2992.72
02/11/2017,3036.12
01/11/2017,3032.95
31/10/2017,3045.92
30/10/2017,3005.05
26/10/2017,2956.10
25/10/2017,2964.42
24/10/2017,2976.06
23/10/2017,2962.51
19/10/2017,2920.34
18/10/2017,2882.87
17/10/2017,2890.54
16/10/2017,2914.18
12/10/2017,2975.51
11/10/2017,2948.26
10/10/2017,2931.86
09/10/2017,2984.04
04/10/2017,3000.56
03/10/2017,3049.08
02/10/2017,3094.22
28/09/2017,3088.45
27/09/2017,3071.67
26/09/2017,3075.09
25/09/2017,3077.31
20/09/2017,3097.01
19/09/2017,3089.17
18/09/2017,3077.53
14/09/2017,3102.54
13/09/2017,3078.34
12/09/2017,3104.33
11/09/2017,3119.98
07/09/2017,3125.34
06/09/2017,3112.91
05/09/2017,3162.31
30/08/2017,3182.44
29/08/2017,3101.98
28/08/2017,3054.32
24/08/2017,3035.39
23/08/2017,3039.62
22/08/2017,3056.57
21/08/2017,3051.40
17/08/2017,3043.07
16/08/2017,3058.34
15/08/2017,3056.20
14/08/2017,3064.23
10/08/2017,3150.51
09/08/2017,3190.82
08/08/2017,3214.11
07/08/2017,3218.78
03/08/2017,3143.94
02/08/2017,3163.24
01/08/2017,3165.06
31/07/2017,3167.59
27/07/2017,3214.11
26/07/2017,3280.39
25/07/2017,3275.13
24/07/2017,3275.24
20/07/2017,3273.83
19/07/2017,3263.11
18/07/2017,3269.11
17/07/2017,3327.81
13/07/2017,3287.86
12/07/2017,3242.89
11/07/2017,3242.79
10/07/2017,3183.81
06/07/2017,3109.03
05/07/2017,3104.64
04/07/2017,3109.14
03/07/2017,3134.07
28/06/2017,3102.34
22/06/2017,3119.62
21/06/2017,3113.01
20/06/2017,3146.74
19/06/2017,3150.41
15/06/2017,3139.15
14/06/2017,3167.20
13/06/2017,3171.61
12/06/2017,3176.02
08/06/2017,3236.39
07/06/2017,3226.16
06/06/2017,3254.65
05/06/2017,3217.36
01/06/2017,3205.71
31/05/2017,3175.20
30/05/2017,3101.21
29/05/2017,3105.21
25/05/2017,3063.22
24/05/2017,2997.83
23/05/2017,2974.39
22/05/2017,2954.61
18/05/2017,2997.99
17/05/2017,3030.62
16/05/2017,3006.20
15/05/2017,3017.68
11/05/2017,3051.38
10/05/2017,3067.55
09/05/2017,3038.68
08/05/2017,3014.39
04/05/2017,2996.48
03/05/2017,2976.75
02/05/2017,2961.11
27/04/2017,2947.55
26/04/2017,2988.42
24/04/2017,2978.37
20/04/2017,3021.32
19/04/2017,3005.63
18/04/2017,3039.33
13/04/2017,3022.10
12/04/2017,3040.77
11/04/2017,3047.71
10/04/2017,3015.18
06/04/2017,3086.82
05/04/2017,3136.68
04/04/2017,3098.66
03/04/2017,3035.00
30/03/2017,3012.17
29/03/2017,3025.25
28/03/2017,3041.26
27/03/2017,3034.63
23/03/2017,3059.38
22/03/2017,3028.41
21/03/2017,3032.96
20/03/2017,3088.11
16/03/2017,3095.39
15/03/2017,3016.59
14/03/2017,3034.72
13/03/2017,3065.47
09/03/2017,3025.57
08/03/2017,2978.56
07/03/2017,2978.74
06/03/2017,2983.98
02/03/2017,2923.12
01/03/2017,2834.52
28/02/2017,2825.75
27/02/2017,2838.96
23/02/2017,2911.63
22/02/2017,2966.56
21/02/2017,3059.17
20/02/2017,3009.25
16/02/2017,3072.47
15/02/2017,3015.74
14/02/2017,3045.81
13/02/2017,3101.89
09/02/2017,3161.50
08/02/2017,3187.85
07/02/2017,3151.59
06/02/2017,3085.08
02/02/2017,3073.06
01/02/2017,3036.10
31/01/2017,3046.40
30/01/2017,3094.31
26/01/2017,3098.11
24/01/2017,3086.35
23/01/2017,3126.75
19/01/2017,3059.13
18/01/2017,3134.72
17/01/2017,3160.67
16/01/2017,3136.34
12/01/2017,3117.38
11/01/2017,3131.68
10/01/2017,3104.25
09/01/2017,3038.03
05/01/2017,3037.44
04/01/2017,3008.61
03/01/2017,2971.58
02/01/2017,2925.92
29/12/2016,2970.86
28/12/2016,2941.04
27/12/2016,2913.31
26/12/2016,2914.60
22/12/2016,2970.94
21/12/2016,2962.57
20/12/2016,2915.53
19/12/2016,2792.68
15/12/2016,2699.39
14/12/2016,2704.33
13/12/2016,2701.53
12/12/2016,2724.43
08/12/2016,2707.24
07/12/2016,2727.22
06/12/2016,2767.64
05/12/2016,2735.05
01/12/2016,2768.25
30/11/2016,2740.66
29/11/2016,2655.65
28/11/2016,2691.13
24/11/2016,2712.75
23/11/2016,2765.63
22/11/2016,2762.37
21/11/2016,2782.22
17/11/2016,2735.57
16/11/2016,2684.00
15/11/2016,2618.63
14/11/2016,2664.96
10/11/2016,2665.30
09/11/2016,2570.97
08/11/2016,2563.90
07/11/2016,2504.96
03/11/2016,2200.29
02/11/2016,2093.93
01/11/2016,2072.34
31/10/2016,2059.46
27/10/2016,2066.54
26/10/2016,2052.66
25/10/2016,2066.30
24/10/2016,2074.42
20/10/2016,2087.50
19/10/2016,2066.08
18/10/2016,2080.22
17/10/2016,2085.16
13/10/2016,2132.06
12/10/2016,2027.86
11/10/2016,2048.30
10/10/2016,2074.61
05/10/2016,2051.31
04/10/2016,1995.95
03/10/2016,1966.94
29/09/2016,1898.15
28/09/2016,1907.82
27/09/2016,1922.56
26/09/2016,1927.55
22/09/2016,1894.31
21/09/2016,1903.69
20/09/2016,1923.36
19/09/2016,1899.55
15/09/2016,1886.64
14/09/2016,1930.74
08/09/2016,1947.38
07/09/2016,1937.12
06/09/2016,1942.82
05/09/2016,1951.58
01/09/2016,1911.61
31/08/2016,1920.28
30/08/2016,1895.68
29/08/2016,1885.50
25/08/2016,1909.32
24/08/2016,1935.58
23/08/2016,1920.94
22/08/2016,1943.33
18/08/2016,1972.46
17/08/2016,1986.96
16/08/2016,2006.29
15/08/2016,2011.81
11/08/2016,1983.29
10/08/2016,1938.32
09/08/2016,1911.22
08/08/2016,1933.59
04/08/2016,1939.75
03/08/2016,1895.80
02/08/2016,1860.18
01/08/2016,1861.79
28/07/2016,1886.87
27/07/2016,1826.44
26/07/2016,1725.96
25/07/2016,1718.06
21/07/2016,1692.03
20/07/2016,1707.63
19/07/2016,1725.93
18/07/2016,1731.10
14/07/2016,1717.67
13/07/2016,1710.94
12/07/2016,1689.61
11/07/2016,1708.66
04/07/2016,1601.84
29/06/2016,1561.59
28/06/2016,1565.65
27/06/2016,1565.87
23/06/2016,1639.23
22/06/2016,1616.76
21/06/2016,1632.62
20/06/2016,1607.05
16/06/2016,1642.73
15/06/2016,1636.24
14/06/2016,1687.25
13/06/2016,1688.91
09/06/2016,1717.46
08/06/2016,1719.53
07/06/2016,1709.46
06/06/2016,1692.44
02/06/2016,1676.56
01/06/2016,1672.38
31/05/2016,1655.52
30/05/2016,1643.54
26/05/2016,1671.37
25/05/2016,1675.88
24/05/2016,1664.63
23/05/2016,1651.11
19/05/2016,1688.36
18/05/2016,1722.43
17/05/2016,1697.53
16/05/2016,1673.04
12/05/2016,1689.62
11/05/2016,1682.14
10/05/2016,1714.40
09/05/2016,1709.27
05/05/2016,1685.64
04/05/2016,1672.87
03/05/2016,1702.55
28/04/2016,1753.35
27/04/2016,1774.98
26/04/2016,1762.51
21/04/2016,1702.20
20/04/2016,1693.36
19/04/2016,1683.00
18/04/2016,1621.82
14/04/2016,1583.45
13/04/2016,1582.43
12/04/2016,1567.11
11/04/2016,1575.24
07/04/2016,1589.88
06/04/2016,1581.56
05/04/2016,1601.76
04/04/2016,1565.77
31/03/2016,1550.87
30/03/2016,1560.55
29/03/2016,1584.99
28/03/2016,1564.56
24/03/2016,1582.87
23/03/2016,1584.51
22/03/2016,1577.10
21/03/2016,1586.89
17/03/2016,1572.15
16/03/2016,1535.73
15/03/2016,1532.05
14/03/2016,1531.90
10/03/2016,1426.03
09/03/2016,1370.66
08/03/2016,1353.16
07/03/2016,1327.98
03/03/2016,1281.57
02/03/2016,1269.41
01/03/2016,1276.64
29/02/2016,1286.25
25/02/2016,1264.30
24/02/2016,1264.62
23/02/2016,1281.98
22/02/2016,1284.77
18/02/2016,1243.76
17/02/2016,1241.46
16/02/2016,1226.08
15/02/2016,1199.38
11/02/2016,1209.37
10/02/2016,1274.33
09/02/2016,1257.04
08/02/2016,1308.34
04/02/2016,1295.21
03/02/2016,1247.47
02/02/2016,1234.09
01/02/2016,1206.87
28/01/2016,1220.55
27/01/2016,1218.91
26/01/2016,1206.75
21/01/2016,1168.19
20/01/2016,1185.62
19/01/2016,1272.99
18/01/2016,1239.98
14/01/2016,1215.76
13/01/2016,1289.69
12/01/2016,1340.33
11/01/2016,1395.82
06/01/2016,1465.29
05/01/2016,1495.27
04/01/2016,1486.71
31/12/2015,1472.02
30/12/2015,1461.84
29/12/2015,1411.15
28/12/2015,1400.66
24/12/2015,1423.92
22/12/2015,1424.92
21/12/2015,1434.24
17/12/2015,1390.66
16/12/2015,1336.55
15/12/2015,1328.53
14/12/2015,1337.95
10/12/2015,1395.82
09/12/2015,1380.71
08/12/2015,1381.50
07/12/2015,1425.88
03/12/2015,1427.40
02/12/2015,1427.40
01/12/2015,1337.01
30/11/2015,1310.84
26/11/2015,1314.72
25/11/2015,1299.45
24/11/2015,1270.41
23/11/2015,1301.51
19/11/2015,1339.03
18/11/2015,1298.53
17/11/2015,1309.13
16/11/2015,1335.41
12/11/2015,1417.96
11/11/2015,1418.49
10/11/2015,1416.18
09/11/2015,1493.43
05/11/2015,1594.07
04/11/2015,1581.50
03/11/2015,1579.96
02/11/2015,1583.91
29/10/2015,1588.27
28/10/2015,1575.83
27/10/2015,1586.89
26/10/2015,1599.79
22/10/2015,1621.36
21/10/2015,1632.37
20/10/2015,1637.60
19/10/2015,1636.35
15/10/2015,1647.44
13/10/2015,1665.17
12/10/2015,1659.39
08/10/2015,1638.72
07/10/2015,1605.84
05/10/2015,1578.48
01/10/2015,1593.85
30/09/2015,1597.20
29/09/2015,1604.82
28/09/2015,1625.26
22/09/2015,1602.09
21/09/2015,1580.17
17/09/2015,1573.58
16/09/2015,1573.50
15/09/2015,1556.01
14/09/2015,1546.15
10/09/2015,1516.21
09/09/2015,1520.22
08/09/2015,1485.66
07/09/2015,1541.76
03/09/2015,1550.83
02/09/2015,1511.55
01/09/2015,1531.54
31/08/2015,1559.92
27/08/2015,1523.50
26/08/2015,1488.67
25/08/2015,1473.01
24/08/2015,1415.16
20/08/2015,1501.14
19/08/2015,1522.30
18/08/2015,1564.48
17/08/2015,1618.18
13/08/2015,1687.05
12/08/2015,1694.60
11/08/2015,1735.93
10/08/2015,1725.09
05/08/2015,1736.84
04/08/2015,1766.50
03/08/2015,1743.91
30/07/2015,1768.27
29/07/2015,1757.22
28/07/2015,1725.11
27/07/2015,1707.17
22/07/2015,1746.48
21/07/2015,1734.46
16/07/2015,1722.08
15/07/2015,1701.11
14/07/2015,1662.93
13/07/2015,1639.47
09/07/2015,1629.48
08/07/2015,1604.98
07/07/2015,1661.11
06/07/2015,1683.86
02/07/2015,1781.43
29/06/2015,1787.74
25/06/2015,1810.81
24/06/2015,1824.56
23/06/2015,1829.85
22/06/2015,1831.23
18/06/2015,1830.72
17/06/2015,1827.95
16/06/2015,1827.39
15/06/2015,1825.59
11/06/2015,1841.51
10/06/2015,1834.15
09/06/2015,1835.77
08/06/2015,1834.49
04/06/2015,1829.82
03/06/2015,1864.46
02/06/2015,1845.05
01/06/2015,1812.18
28/05/2015,1844.03
27/05/2015,1851.84
26/05/2015,1856.28
25/05/2015,1885.27
21/05/2015,1882.50
20/05/2015,1867.18
19/05/2015,1880.88
18/05/2015,1882.99
14/05/2015,1784.46
13/05/2015,1821.64
12/05/2015,1847.14
11/05/2015,1845.65
07/05/2015,1843.89
06/05/2015,1847.82
05/05/2015,1870.21
04/05/2015,1849.90
30/04/2015,1858.15
29/04/2015,1825.07
28/04/2015,1795.15
27/04/2015,1828.66
23/04/2015,1859.66
22/04/2015,1829.32
21/04/2015,1810.86
20/04/2015,1814.64
16/04/2015,1896.72
15/04/2015,1897.68
14/04/2015,1892.24
09/04/2015,1875.91
08/04/2015,1851.25
07/04/2015,1837.31
06/04/2015,1791.69
02/04/2015,1867.20
01/04/2015,1913.34
31/03/2015,1909.90
30/03/2015,1920.81
26/03/2015,1907.96
25/03/2015,1929.27
24/03/2015,1956.06
23/03/2015,1950.11
19/03/2015,1971.54
18/03/2015,1972.52
17/03/2015,1977.77
16/03/2015,1971.36
12/03/2015,2003.24
11/03/2015,1976.84
10/03/2015,1994.89
09/03/2015,1995.16
05/03/2015,1972.58
04/03/2015,1945.59
03/03/2015,1943.93
02/03/2015,1943.61
26/02/2015,1925.87
25/02/2015,1959.41
24/02/2015,1985.65
23/02/2015,1975.88
19/02/2015,1941.99
18/02/2015,1943.23
17/02/2015,1929.25
16/02/2015,1956.42
12/02/2015,1990.78
11/02/2015,1994.37
10/02/2015,2023.84
09/02/2015,2017.12
05/02/2015,2038.27
04/02/2015,2057.28
03/02/2015,2041.59
02/02/2015,2023.41
29/01/2015,2014.00
28/01/2015,2008.84
27/01/2015,2023.36
26/01/2015,1999.64
22/01/2015,2012.81
21/01/2015,1986.39
20/01/2015,1952.43
19/01/2015,1902.88
15/01/2015,1897.36
14/01/2015,1907.64
13/01/2015,1857.35
12/01/2015,1825.80
08/01/2015,1793.51
06/01/2015,1757.86
05/01/2015,1803.69
31/12/2014,1788.63
30/12/2014,1813.18
29/12/2014,1789.46
25/12/2014,1722.79
24/12/2014,1726.59
23/12/2014,1707.97
22/12/2014,1696.68
18/12/2014,1662.33
17/12/2014,1612.15
16/12/2014,1682.74
15/12/2014,1755.29
11/12/2014,1807.95
10/12/2014,1843.44
09/12/2014,1870.33
08/12/2014,1889.99
04/12/2014,1873.22
03/12/2014,1844.89
02/12/2014,1813.41
01/12/2014,1820.19
27/11/2014,1842.91
26/11/2014,1823.83
25/11/2014,1796.00
24/11/2014,1808.75
20/11/2014,1842.26
19/11/2014,1840.48
18/11/2014,1845.41
17/11/2014,1827.56
13/11/2014,1850.19
12/11/2014,1872.04
11/11/2014,1911.69
10/11/2014,1909.12
06/11/2014,1894.08
05/11/2014,1912.74
04/11/2014,1908.02
