DATES,GDP
01/06/2010,0.019890153706862694
01/09/2010,-0.0016578897473922777
01/12/2010,0.09223929157680105
01/03/2011,0.005391496800820586
01/06/2011,0.030735652740481748
01/09/2011,0.015718587213121152
01/12/2011,0.02259002202530349
01/03/2012,0.025638617463161862
01/06/2012,0.004102388786803982
01/09/2012,-0.0026884891080320283
01/12/2012,-0.011337699833208158
01/03/2013,0.010890570179495242
01/06/2013,0.021662380629388717
01/09/2013,0.02208309999247737
01/12/2013,-0.00026402887027186794
01/03/2014,0.022337366095582657
01/06/2014,-0.002479265159066178
01/09/2014,0.00573974403193814
01/12/2014,0.001763708618929561
01/03/2015,0.029488970069741733
01/06/2015,0.017309417436686066
01/09/2015,-0.0003333912514660527
01/12/2015,0.0005909619752904025
01/03/2016,0.01227476095918148
01/06/2016,-0.001356738593474999
01/09/2016,-0.0011244546878054124
01/12/2016,0.006962909283269772
01/03/2017,-0.004646857018387758
01/06/2017,0.005316484211994272
01/09/2017,0.011144415361025064
01/12/2017,0.010211113397601296
01/03/2018,0.0022470126014472393
01/06/2018,0.012723285478131625
01/09/2018,0.004112680868932484
01/12/2018,0.014046380525304292
01/03/2019,0.001612203827038326
01/06/2019,-0.001182734498306631
01/09/2019,-0.0055791753893904734
01/12/2019,0.01139367830689981
01/03/2020,-0.022401059225832895
01/06/2020,-0.050702618828643214
01/09/2020,0.025333295807335756
01/12/2020,0.019325237250147013
01/03/2021,0.01600083686168582
01/06/2021,0.009641565770708519
01/09/2021,0.04047579862664186
01/12/2021,0.024889690220444887
01/03/2022,0.041876389472767284
01/06/2022,0.026316267775612877
01/09/2022,0.023325972114735836
01/12/2022,0.0034057723341567986
01/03/2023,0.0003725355094466209
01/06/2023,-0.003767931292794381
01/09/2023,-0.026168098144645328
01/12/2023,0.0027349303383565537
01/03/2024,0.026342512924029567
01/06/2024,0.010717930387845069
01/09/2024,0.0038021287137170487
01/12/2024,0.00988247067723815
01/03/2025,0.010597240807466605
01/06/2025,0.01783707162511465
01/09/2025,0.011878508255972841
01/12/2025,0.012861158427191885
01/03/2026,-0.01182899867154566
