quarter,net_income,net_rev,prof_margin_system
2005Q1,0.0,0.0,
2005Q2,127724.0,660863.0,0.19326849891732478
2005Q3,169881.0,716649.0,0.23704909934989096
2005Q4,392698.0,1778549.0,0.22079684057059998
2006Q1,256578.0,1071196.0,0.2395247928483676
2006Q2,214102.0,1055856.0,0.20277575730023792
2006Q3,69048.0,802950.0,0.08599290117691015
2006Q4,181486.0,1150029.0,0.15780993348863376
2007Q1,284893.0,1245280.0,0.22877826673519208
2007Q2,199957.0,1170476.0,0.1708339171414023
2007Q3,181332.0,1295127.0,0.14001097961821504
2007Q4,316733.0,1637535.0,0.19342059864369313
2008Q1,322496.0,1903161.0,0.16945282085961197
2008Q2,253876.0,1869699.0,0.13578442305419214
2008Q3,375347.0,2019965.0,0.1858185661632751
2008Q4,366967.0,2127886.0,0.17245613721787728
2009Q1,294453.0,2361878.0,0.1246690133868049
2009Q2,311125.0,2323142.0,0.13392422848022204
2009Q3,253123.0,2072983.0,0.12210568055792063
2009Q4,321198.0,1935859.0,0.16592014191116192
2010Q1,371404.0,2077867.0,0.17874291280433252
2010Q2,489984.0,2592981.0,0.18896551883719934
2010Q3,427475.2,3103327.0,0.1377473917508532
2010Q4,558907.8,2957301.0,0.18899253068930083
2011Q1,539410.5,2427912.7,0.2221704676613784
2011Q2,522083.0,2768597.0,0.1885731292781145
2011Q3,511459.8,2586186.7,0.19776600042061926
2011Q4,855877.99,6219296.1,0.1376165367009942
2012Q1,995548.89,5080192.6,0.195966761181456
2012Q2,955938.79,5563037.0,0.17183757541069744
2012Q3,808888.39,5551433.9,0.14570801068170874
2012Q4,895584.79,5878806.0,0.15234127304081815
2013Q1,970130.79,5885299.0,0.16483967764424545
2013Q2,1205377.0,6944898.0,0.17356295225646223
2013Q3,532495.0,5841862.0,0.09115158831208268
2013Q4,966166.0,6738342.0,0.1433833426679738
2014Q1,1076277.3,7512304.5,0.14326859354542937
2014Q2,1242100.0,7317550.0,0.16974260510690053
2014Q3,1320528.0,7959464.0,0.16590664899043453
2014Q4,1209071.0,7209013.0,0.1677165792321362
2015Q1,978847.0,9229388.0,0.10605762808974983
2015Q2,1346297.0,8916220.0,0.1509941432580174
2015Q3,1566923.0,9245941.0,0.16947144698414146
2015Q4,1340581.0,8993884.0,0.1490547354179796
2016Q1,1539747.0,10016571.0,0.153719970636658
2016Q2,1344137.0,11279210.0,0.11916942764608514
2016Q3,3880124.0,11529579.0,0.33653648585087104
2016Q4,1517235.0,11849698.0,0.12803997198915956
2017Q1,2211833.0,12467216.0,0.17741194184812392
2017Q2,1594143.0,12288160.0,0.1297300002604133
2017Q3,1436477.0,12374540.0,0.11608326450922621
2017Q4,1277723.0,12257690.0,0.10423848212836187
2018Q1,1669879.0,12551738.0,0.13303966351114085
2018Q2,1584333.0,12067339.0,0.13129099961474522
2018Q3,1412008.0,12048426.0,0.11719439535089479
2018Q4,1665328.0,12356726.0,0.13477097412372824
2019Q1,2324558.0,13577214.0,0.17121023503054456
2019Q2,1922177.0,13187260.0,0.14576015032690642
2019Q3,2019328.0,13543458.0,0.14909988276258546
2019Q4,1843080.0,13878565.0,0.13280047324777453
2020Q1,1569844.0,12227028.0,0.12839129835966678
2020Q2,1295448.0,14079542.0,0.09200924291429366
2020Q3,432927.0,14230387.0,0.03042271443496231
2020Q4,854356.0,13745252.0,0.062156445003700184
2021Q1,286019.0,13079205.0,0.02186822517117822
2021Q2,1352070.0,13328737.0,0.1014402189794877
2021Q3,2446869.0,10897444.0,0.224536047168492
2021Q4,3344548.0,11371931.0,0.29410554812546785
2022Q1,2538597.0,10925788.0,0.23234909921371347
2022Q2,4525503.0,13061519.0,0.34647601094482194
2022Q3,3072360.0,14818435.0,0.20733363543451114
2022Q4,2460805.0,17422742.0,0.1412409711399044
2023Q1,1122852.0,18502953.0,0.06068501606203075
2023Q2,2441849.0,22400151.0,0.10901038122466228
2023Q3,1755713.0,22404548.0,0.07836413392495131
2023Q4,1267789.0,22153277.0,0.05722805704997956
2024Q1,1210049.0,20705345.0,0.05844138313078096
2024Q2,1577043.0,21781868.0,0.07240164158556098
2024Q3,1555848.0,21571152.0,0.07212632871902251
2024Q4,1982727.0,21646155.0,0.09159719127946742
2025Q1,2126349.0,19327920.0,0.11001437298995442
2025Q2,2289861.0,21122191.0,0.1084102023317562
2025Q3,2651417.0,21536247.0,0.12311416190573966
2025Q4,2902322.0,21700711.0,0.13374317551162263
2026Q1,-1230848.0,18849651.0,-0.06529818509637128
2026Q2,2055093.0,21604163.0,0.09512486088907957
2026Q3,3764068.0,23043541.0,0.16334590243747696
